id_municipio,municipio,uf,taxa_2023,taxa_2024,variacao_2023_2024,atingiu_meta_2025,prob_atingir,risco
3141306,Medeiros,MG,82.24,78.57,-3.67,1,0.676,0.324
2515203,São Sebastião do Umbuzeiro,PB,94.99,69.29,-25.7,1,0.676,0.324
2511004,Pedra Branca,PB,95.61,69.89,-25.72,1,0.676,0.324
2500205,Aguiar,PB,68.73,61.96,-6.77,1,0.676,0.324
4212601,Peritiba,SC,85.84,87.5,1.66,1,0.677,0.323
1715101,Novo Acordo,TO,39.24,36.09,-3.15,1,0.677,0.323
5007307,Rio Negro,MS,53.09,53.05,-0.04,1,0.677,0.323
1702703,Aurora do Tocantins,TO,52.92,41.94,-10.98,1,0.677,0.323
3161056,São Félix de Minas,MG,68.09,67.09,-1.0,1,0.677,0.323
2514701,São José do Sabugi,PB,51.51,48.54,-2.97,1,0.677,0.323
1718758,Rio Sono,TO,27.83,26.8,-1.03,1,0.677,0.323
3510609,Carapicuíba,SP,49.86,57.57,7.71,0,0.678,0.322
3529609,Meridiano,SP,,67.31,,1,0.678,0.322
3504305,Avaí,SP,,65.24,,1,0.678,0.322
1715150,Novo Alegre,TO,71.67,70.33,-1.34,0,0.679,0.321
4207858,Irati,SC,92.86,87.82,-5.04,1,0.679,0.321
2616407,Vitória de Santo Antão,PE,46.09,50.66,4.57,0,0.679,0.321
2411700,São Bento do Trairí,RN,33.35,33.62,0.27,1,0.68,0.32
4106001,Congonhinhas,PR,68.8,41.19,-27.61,1,0.68,0.32
4211405,Nova Erechim,SC,69.15,72.86,3.71,0,0.68,0.32
2112100,Timbiras,MA,41.93,44.63,2.7,1,0.68,0.32
3501004,Altinópolis,SP,,67.78,,1,0.681,0.319
3305901,Trajano de Moraes,RJ,77.24,79.23,1.99,0,0.681,0.319
2309458,Ocara,CE,89.45,84.77,-4.68,0,0.681,0.319
1703107,Barrolândia,TO,59.45,49.74,-9.71,0,0.681,0.319
3140605,Materlândia,MG,37.11,28.57,-8.54,1,0.681,0.319
2513851,Santo André,PB,45.13,35.81,-9.32,1,0.682,0.318
2503407,Cacimba de Areia,PB,63.89,52.5,-11.39,1,0.682,0.318
3167905,Tabuleiro,MG,80.53,74.43,-6.1,1,0.682,0.318
3529500,Mendonça,SP,,77.56,,1,0.682,0.318
2504702,Congo,PB,49.32,40.66,-8.66,1,0.682,0.318
3301504,Cordeiro,RJ,59.21,64.16,4.95,0,0.683,0.317
4111803,Jacarezinho,PR,55.12,47.68,-7.44,0,0.683,0.317
2803807,Malhada dos Bois,SE,40.0,37.63,-2.37,1,0.683,0.317
1718808,Sampaio,TO,43.61,43.25,-0.36,0,0.683,0.317
5218391,Professor Jamil,GO,81.62,77.25,-4.37,1,0.684,0.316
4306932,Entre-Ijuís,RS,42.96,47.6,4.64,1,0.684,0.316
3140209,Maripá de Minas,MG,65.47,59.26,-6.21,1,0.684,0.316
2408706,Paraú,RN,13.33,14.29,0.96,1,0.685,0.315
1100155,Ouro Preto do Oeste,RO,72.39,66.4,-5.99,1,0.685,0.315
3147600,Passa Quatro,MG,85.98,80.38,-5.6,1,0.685,0.315
3161601,São Geraldo da Piedade,MG,69.23,70.0,0.77,1,0.685,0.315
3503356,Arco-Íris,SP,,77.27,,0,0.685,0.315
2104800,Grajaú,MA,42.36,45.8,3.44,0,0.685,0.315
2102325,Buriticupu,MA,39.23,43.21,3.98,0,0.685,0.315
3540309,Pontes Gestal,SP,,74.25,,0,0.685,0.315
4219002,Urussanga,SC,67.36,70.73,3.37,1,0.685,0.315
3115201,Conceição da Barra de Minas,MG,68.75,70.43,1.68,1,0.685,0.315
4213807,Praia Grande,SC,67.81,71.88,4.07,0,0.685,0.315
3170438,União de Minas,MG,72.25,72.68,0.43,0,0.685,0.315
2207504,Palmeirais,PI,50.9,46.19,-4.71,0,0.686,0.314
3136801,Juramento,MG,63.23,55.56,-7.67,1,0.686,0.314
2201804,Bocaina,PI,90.77,55.0,-35.77,0,0.686,0.314
2508703,Mãe d'Água,PB,70.0,63.64,-6.36,1,0.687,0.313
2514404,São José de Espinharas,PB,56.3,44.79,-11.51,1,0.687,0.313
3508306,Cabrália Paulista,SP,,78.11,,0,0.687,0.313
1507805,Senador José Porfírio,PA,33.22,35.9,2.68,1,0.687,0.313
3536570,Paulistânia,SP,,73.68,,1,0.687,0.313
3530904,Mombuca,SP,,74.25,,1,0.687,0.313
1703891,Carrasco Bonito,TO,34.09,23.86,-10.23,1,0.687,0.313
3548401,Santópolis do Aguapeí,SP,,77.36,,1,0.687,0.313
3520707,Indiaporã,SP,,78.96,,1,0.687,0.313
1714302,Nazaré,TO,45.94,34.23,-11.71,1,0.687,0.313
3532058,Motuca,SP,,78.09,,0,0.687,0.313
1508308,Viseu,PA,34.28,38.21,3.93,1,0.687,0.313
4209458,Lajeado Grande,SC,78.57,66.07,-12.5,1,0.688,0.312
4211454,Nova Itaberaba,SC,67.4,71.17,3.77,1,0.688,0.312
4217253,São Pedro de Alcântara,SC,74.22,61.13,-13.09,1,0.688,0.312
4314787,Ponte Preta,RS,60.0,57.9,-2.1,1,0.688,0.312
2308708,Morada Nova,CE,71.96,76.09,4.13,0,0.688,0.312
3118809,Coração de Jesus,MG,76.22,79.4,3.18,1,0.689,0.311
4202578,Bom Jesus do Oeste,SC,73.31,95.99,22.68,0,0.689,0.311
3159902,Santo Antônio do Amparo,MG,83.75,80.3,-3.45,1,0.689,0.311
2610509,Passira,PE,74.89,76.23,1.34,1,0.69,0.31
3170578,Vargem Alegre,MG,82.74,83.44,0.7,0,0.69,0.31
3116308,Cipotânea,MG,77.76,80.5,2.74,1,0.692,0.308
2202208,Campo Maior,PI,52.24,54.48,2.24,1,0.692,0.308
2307700,Maranguape,CE,79.76,81.66,1.9,0,0.692,0.308
5105903,Nobres,MT,61.79,57.19,-4.6,0,0.692,0.308
3540903,Pradópolis,SP,,62.53,,1,0.692,0.308
3304201,Resende,RJ,68.62,72.48,3.86,0,0.693,0.307
1718659,Rio da Conceição,TO,17.56,19.61,2.05,1,0.693,0.307
3140159,Mário Campos,MG,70.35,74.09,3.74,0,0.693,0.307
2805000,Pedra Mole,SE,47.62,47.76,0.14,0,0.693,0.307
1702158,Araguanã,TO,37.72,37.81,0.09,1,0.693,0.307
2208502,Porto,PI,40.12,36.04,-4.08,1,0.693,0.307
1712801,Maurilândia do Tocantins,TO,19.32,20.67,1.35,1,0.693,0.307
4206306,Guabiruba,SC,70.17,73.93,3.76,1,0.693,0.307
5208004,Formosa,GO,63.28,64.02,0.74,1,0.694,0.306
3507308,Boracéia,SP,,66.62,,0,0.694,0.306
1300102,Anori,AM,74.08,75.32,1.24,1,0.694,0.306
5006275,Paraíso das Águas,MS,76.38,78.5,2.12,1,0.694,0.306
2303402,Carnaubal,CE,87.03,83.8,-3.23,1,0.694,0.306
4112702,Jataizinho,PR,62.4,60.93,-1.47,1,0.694,0.306
3163805,São Miguel do Anta,MG,74.87,78.02,3.15,1,0.695,0.305
1101807,Vale do Paraíso,RO,55.69,44.06,-11.63,1,0.696,0.304
4114708,Maria Helena,PR,64.7,49.96,-14.74,1,0.696,0.304
4107009,Curiúva,PR,80.2,68.88,-11.32,1,0.696,0.304
1100940,Cujubim,RO,77.47,67.6,-9.87,1,0.696,0.304
1100502,Novo Horizonte do Oeste,RO,72.53,70.67,-1.86,1,0.697,0.303
1101401,Monte Negro,RO,72.19,69.92,-2.27,1,0.697,0.303
2300754,Amontada,CE,83.0,82.28,-0.72,1,0.697,0.303
2602803,Buíque,PE,52.54,55.5,2.96,1,0.697,0.303
1703305,Bom Jesus do Tocantins,TO,26.13,28.56,2.43,1,0.697,0.303
1703883,Carmolândia,TO,25.12,27.47,2.35,1,0.697,0.303
4208609,Jaborá,SC,73.88,77.67,3.79,1,0.697,0.303
1101708,Urupá,RO,70.92,61.28,-9.64,1,0.698,0.302
3160207,Santo Antônio do Itambé,MG,46.96,47.84,0.88,1,0.698,0.302
3121407,Desterro de Entre Rios,MG,80.91,79.93,-0.98,1,0.698,0.302
2202075,Cajazeiras do Piauí,PI,100.0,75.0,-25.0,0,0.699,0.301
2513802,Santa Teresinha,PB,40.43,42.77,2.34,1,0.699,0.301
2111672,São Roberto,MA,48.24,35.69,-12.55,1,0.699,0.301
2806503,Santa Rosa de Lima,SE,25.0,26.74,1.74,1,0.699,0.301
3519808,Icém,SP,,81.32,,0,0.699,0.301
3543105,Ribeirão Corrente,SP,,74.51,,1,0.699,0.301
3523008,Itapura,SP,,79.05,,1,0.699,0.301
2512754,Riachão do Bacamarte,PB,44.56,46.23,1.67,1,0.699,0.301
3527504,Lucianópolis,SP,,75.0,,1,0.699,0.301
3527900,Lutécia,SP,,78.67,,0,0.699,0.301
3544509,Rubinéia,SP,,75.0,,1,0.699,0.301
4212270,Passos Maia,SC,64.91,68.75,3.84,1,0.7,0.3
4207650,Iporã do Oeste,SC,87.74,89.65,1.91,1,0.7,0.3
5104104,Guarantã do Norte,MT,62.14,54.22,-7.92,1,0.701,0.299
4111902,Jaguapitã,PR,76.25,62.26,-13.99,1,0.701,0.299
2913002,Ibitiara,BA,62.17,37.36,-24.81,0,0.701,0.299
4215695,Santiago do Sul,SC,73.68,81.82,8.14,1,0.701,0.299
2923001,Nova Viçosa,BA,56.37,37.21,-19.16,1,0.701,0.299
3120870,Curral de Dentro,MG,79.25,80.36,1.11,0,0.701,0.299
1100114,Jaru,RO,62.75,65.15,2.4,1,0.701,0.299
5100508,Alto Paraguai,MT,70.64,52.43,-18.21,0,0.701,0.299
2313104,Tabuleiro do Norte,CE,88.99,84.32,-4.67,1,0.702,0.298
3142254,Miravânia,MG,44.91,38.92,-5.99,1,0.702,0.298
3131406,Ipiaçu,MG,75.16,76.42,1.26,1,0.702,0.298
1100908,Castanheiras,RO,70.14,65.42,-4.72,1,0.703,0.297
1720002,Santa Terezinha do Tocantins,TO,56.06,57.14,1.08,1,0.703,0.297
2105922,Lagoa do Mato,MA,85.96,78.44,-7.52,1,0.703,0.297
4215604,Santa Rosa de Lima,SC,92.81,86.49,-6.32,1,0.703,0.297
5212501,Luziânia,GO,64.05,66.27,2.22,1,0.703,0.297
2304954,Guaiúba,CE,72.74,79.83,7.09,0,0.703,0.297
5001243,Aral Moreira,MS,73.91,73.43,-0.48,0,0.703,0.297
2802502,General Maynard,SE,20.0,21.91,1.91,1,0.703,0.297
2613909,Serra Talhada,PE,76.13,77.92,1.79,1,0.704,0.296
2929909,Seabra,BA,48.67,34.98,-13.69,1,0.704,0.296
4210100,Mafra,SC,70.45,74.16,3.71,0,0.704,0.296
2201770,Boa Hora,PI,58.74,47.16,-11.58,1,0.705,0.295
2208551,Porto Alegre do Piauí,PI,73.86,64.29,-9.57,1,0.705,0.295
3127339,Gameleiras,MG,62.54,65.52,2.98,1,0.705,0.295
3552502,Suzano,SP,44.51,51.13,6.62,0,0.706,0.294
4213302,Ponte Alta,SC,33.56,55.08,21.52,0,0.706,0.294
4203402,Campo Belo do Sul,SC,27.65,45.29,17.64,0,0.706,0.294
2801207,Canindé de São Francisco,SE,22.69,26.66,3.97,0,0.707,0.293
2112852,Vila Nova dos Martírios,MA,86.07,74.55,-11.52,1,0.707,0.293
2900801,Alcobaça,BA,45.33,29.6,-15.73,1,0.707,0.293
2917300,Ituberá,BA,44.09,29.17,-14.92,1,0.707,0.293
4210555,Marema,SC,88.23,75.96,-12.27,1,0.707,0.293
2109239,Presidente Médici,MA,75.46,74.73,-0.73,1,0.707,0.293
2104503,Governador Archer,MA,88.98,78.21,-10.77,1,0.707,0.293
2925956,Rafael Jambeiro,BA,48.41,33.53,-14.88,0,0.707,0.293
1711506,Jaú do Tocantins,TO,61.09,62.32,1.23,1,0.707,0.293
3156205,Rochedo de Minas,MG,56.55,58.33,1.78,1,0.707,0.293
3147956,Patis,MG,82.27,85.08,2.81,1,0.707,0.293
5209903,Iaciara,GO,64.01,65.45,1.44,0,0.708,0.292
2202406,Capitão de Campos,PI,53.68,54.01,0.33,1,0.708,0.292
2204659,Ilha Grande,PI,39.89,34.84,-5.05,1,0.708,0.292
2203503,Elesbão Veloso,PI,50.09,51.08,0.99,1,0.708,0.292
5200803,Alvorada do Norte,GO,64.57,64.99,0.42,1,0.708,0.292
3148509,Pavão,MG,85.08,83.75,-1.33,1,0.709,0.291
3156502,Rubelita,MG,100.0,76.83,-23.17,1,0.709,0.291
2200400,Altos,PI,61.91,61.82,-0.09,1,0.709,0.291
3510906,Cássia dos Coqueiros,SP,,75.0,,1,0.709,0.291
3509106,Caiuá,SP,,81.48,,1,0.71,0.29
2703007,Ibateguara,AL,93.46,54.43,-39.03,1,0.71,0.29
3100708,Água Comprida,MG,96.84,55.3,-41.54,1,0.71,0.29
2105708,Lago da Pedra,MA,92.18,79.18,-13.0,1,0.71,0.29
3155702,Rio Piracicaba,MG,79.25,79.95,0.7,1,0.71,0.29
2201919,Bom Princípio do Piauí,PI,87.91,75.94,-11.97,0,0.71,0.29
2308377,Miraíma,CE,86.66,85.6,-1.06,1,0.711,0.289
2704104,Lagoa da Canoa,AL,45.57,44.19,-1.38,0,0.711,0.289
2206696,Murici dos Portelas,PI,66.93,65.17,-1.76,1,0.711,0.289
2919926,Madre de Deus,BA,40.71,25.81,-14.9,1,0.711,0.289
3303401,Nova Friburgo,RJ,65.29,68.84,3.55,1,0.711,0.289
4206751,Ibiam,SC,65.6,96.17,30.57,1,0.712,0.288
4107306,Doutor Camargo,PR,79.12,60.84,-18.28,0,0.712,0.288
3142205,Miraí,MG,94.17,78.13,-16.04,1,0.713,0.287
5101605,Barão de Melgaço,MT,67.78,52.26,-15.52,1,0.713,0.287
2933158,Várzea Nova,BA,32.8,17.95,-14.85,1,0.713,0.287
3149705,Perdigão,MG,80.06,80.71,0.65,1,0.714,0.286
3300100,Angra dos Reis,RJ,57.0,60.8,3.8,0,0.714,0.286
2306256,Itaitinga,CE,85.82,85.11,-0.71,0,0.714,0.286
3151404,Pitangui,MG,74.72,78.71,3.99,0,0.714,0.286
2511707,Pilõezinhos,PB,98.55,56.06,-42.49,0,0.715,0.285
3534005,Onda Verde,SP,,74.45,,1,0.715,0.285
3163409,São José do Goiabal,MG,,86.0,,0,0.715,0.285
2209401,Santo Antônio de Lisboa,PI,61.21,55.71,-5.5,1,0.715,0.285
2917102,Itororó,BA,47.4,28.85,-18.55,0,0.715,0.285
3552205,Sorocaba,SP,49.09,54.67,5.58,0,0.715,0.285
3503703,Ariranha,SP,,87.22,,1,0.715,0.285
3142403,Moema,MG,81.44,81.94,0.5,1,0.717,0.283
2515906,Serraria,PB,83.64,74.71,-8.93,0,0.717,0.283
2303600,Catarina,CE,79.24,81.25,2.01,1,0.717,0.283
2922730,Nova Fátima,BA,46.81,31.91,-14.9,1,0.717,0.283
2202554,Caridade do Piauí,PI,61.42,58.14,-3.28,1,0.717,0.283
2107258,Nova Colinas,MA,85.65,77.14,-8.51,1,0.717,0.283
4123303,Santa Cruz de Monte Castelo,PR,85.79,59.1,-26.69,1,0.717,0.283
2301000,Aquiraz,CE,87.89,83.99,-3.9,1,0.717,0.283
1703057,Bandeirantes do Tocantins,TO,35.63,36.96,1.33,1,0.718,0.282
3116704,Coimbra,MG,76.92,83.5,6.58,0,0.718,0.282
2917904,Jandaíra,BA,50.51,36.08,-14.43,0,0.718,0.282
2807402,Tobias Barreto,SE,42.39,46.26,3.87,1,0.718,0.282
2929057,São Félix do Coribe,BA,54.89,36.59,-18.3,1,0.718,0.282
3520442,Ilha Solteira,SP,,80.76,,1,0.719,0.281
3165537,Sarzedo,MG,80.06,82.39,2.33,0,0.719,0.281
3133907,Itaverava,MG,100.0,85.76,-14.24,0,0.719,0.281
3132701,Itambacuri,MG,53.64,57.33,3.69,1,0.719,0.281
2912806,Ibirapuã,BA,60.48,37.84,-22.64,1,0.719,0.281
2205854,Madeiro,PI,62.05,55.88,-6.17,1,0.719,0.281
3526001,Junqueirópolis,SP,,80.44,,1,0.719,0.281
5106851,Porto Estrela,MT,89.12,77.75,-11.37,0,0.719,0.281
3148707,Pedra Azul,MG,57.01,60.74,3.73,0,0.719,0.281
5215207,Novo Brasil,GO,84.09,54.84,-29.25,1,0.72,0.28
1101559,Teixeirópolis,RO,71.95,65.3,-6.65,1,0.72,0.28
3511201,Catiguá,SP,,84.7,,1,0.721,0.279
4109401,Guarapuava,PR,74.41,67.0,-7.41,0,0.721,0.279
4119152,Pinhais,PR,62.74,57.37,-5.37,1,0.721,0.279
3523701,Itirapuã,SP,,82.38,,0,0.721,0.279
2911709,Guanambi,BA,48.58,46.39,-2.19,1,0.721,0.279
3162203,São João Batista do Glória,MG,82.43,84.26,1.83,1,0.721,0.279
3515608,Fernando Prestes,SP,,85.99,,1,0.721,0.279
5103700,Feliz Natal,MT,65.18,51.15,-14.03,1,0.721,0.279
2302701,Campos Sales,CE,84.18,82.79,-1.39,0,0.722,0.278
5205521,Colinas do Sul,GO,62.72,58.9,-3.82,1,0.723,0.277
2804805,Nossa Senhora do Socorro,SE,21.3,29.82,8.52,1,0.723,0.277
5105606,Matupá,MT,65.6,52.57,-13.03,1,0.723,0.277
2930709,Simões Filho,BA,42.62,42.14,-0.48,1,0.724,0.276
4128609,Verê,PR,81.02,67.29,-13.73,0,0.724,0.276
2707701,Rio Largo,AL,36.89,38.78,1.89,1,0.724,0.276
2706703,Penedo,AL,40.64,43.12,2.48,1,0.724,0.276
3551306,Sebastianópolis do Sul,SP,,75.86,,1,0.724,0.276
3104106,Arceburgo,MG,86.77,82.63,-4.14,1,0.724,0.276
2915403,Itaju do Colônia,BA,20.17,15.25,-4.92,0,0.725,0.275
3304151,Quissamã,RJ,66.22,70.11,3.89,1,0.725,0.275
2206704,Nazaré do Piauí,PI,46.93,39.0,-7.93,1,0.725,0.275
2209005,Rio Grande do Piauí,PI,48.59,41.79,-6.8,1,0.725,0.275
3541208,Presidente Bernardes,SP,,79.72,,1,0.726,0.274
3553609,Tapiratiba,SP,,79.51,,1,0.726,0.274
2206357,Milton Brandão,PI,37.5,33.33,-4.17,1,0.726,0.274
2109700,Sambaíba,MA,85.92,77.94,-7.98,1,0.726,0.274
3505302,Barra Bonita,SP,,80.01,,1,0.727,0.273
3306305,Volta Redonda,RJ,60.12,63.25,3.13,1,0.727,0.273
3161700,São Gonçalo do Abaeté,MG,89.0,82.95,-6.05,1,0.727,0.273
2313807,Uruburetama,CE,81.36,82.16,0.8,0,0.728,0.272
2210631,Sebastião Leal,PI,93.5,76.86,-16.64,1,0.728,0.272
2308104,Mauriti,CE,84.73,84.55,-0.18,0,0.728,0.272
2614501,Surubim,PE,55.41,58.71,3.3,1,0.728,0.272
2103802,Dom Pedro,MA,40.39,43.95,3.56,1,0.73,0.27
4121356,Rancho Alegre D'Oeste,PR,78.04,56.92,-21.12,0,0.73,0.27
2208106,Pimenteiras,PI,60.51,61.41,0.9,1,0.73,0.27
4207007,Içara,SC,65.37,69.13,3.76,1,0.73,0.27
4113254,Laranjal,PR,58.83,46.64,-12.19,1,0.73,0.27
2205003,Itainópolis,PI,74.15,73.67,-0.48,1,0.73,0.27
1101203,Ministro Andreazza,RO,72.5,69.17,-3.33,1,0.73,0.27
3154606,Ribeirão das Neves,MG,54.69,60.14,5.45,0,0.73,0.27
3113602,Careaçu,MG,97.42,74.18,-23.24,1,0.731,0.269
2709103,Taquarana,AL,44.02,38.96,-5.06,1,0.732,0.268
3536604,Paulo de Faria,SP,,80.89,,1,0.732,0.268
2203404,Dom Expedito Lopes,PI,77.13,76.45,-0.68,1,0.732,0.268
2109304,Presidente Vargas,MA,44.27,47.82,3.55,1,0.732,0.268
3544202,Riolândia,SP,,84.72,,0,0.733,0.267
5103304,Comodoro,MT,57.77,47.59,-10.18,1,0.733,0.267
3515400,Fartura,SP,,82.78,,1,0.733,0.267
3304805,São Fidélis,RJ,39.79,48.7,8.91,0,0.733,0.267
3556107,Valentim Gentil,SP,,85.95,,1,0.733,0.267
3141603,Mercês,MG,98.41,84.85,-13.56,1,0.733,0.267
3542503,Reginópolis,SP,,84.53,,1,0.733,0.267
3504800,Bálsamo,SP,,83.51,,0,0.733,0.267
3535200,Palmeira d'Oeste,SP,,83.91,,0,0.733,0.267
3138906,Machacalis,MG,62.01,65.94,3.93,1,0.734,0.266
3144508,Nazareno,MG,87.42,85.36,-2.06,0,0.734,0.266
2303204,Caririaçu,CE,90.05,82.61,-7.44,1,0.734,0.266
2209377,Santa Rosa do Piauí,PI,61.02,51.64,-9.38,1,0.735,0.265
4315057,Porto Mauá,RS,41.07,95.2,54.13,1,0.735,0.265
5220264,São Miguel do Passa Quatro,GO,81.95,67.1,-14.85,1,0.735,0.265
5203302,Bela Vista de Goiás,GO,61.22,62.27,1.05,1,0.735,0.265
4115903,Mirador,PR,70.36,56.0,-14.36,1,0.735,0.265
1506138,Redenção,PA,55.06,58.25,3.19,1,0.736,0.264
3303609,Paracambi,RJ,64.31,69.98,5.67,0,0.736,0.264
3533106,Nova Guataporanga,SP,,83.33,,1,0.736,0.264
4204178,Cerro Negro,SC,28.93,49.84,20.91,1,0.736,0.264
1101492,São Francisco do Guaporé,RO,65.79,62.99,-2.8,1,0.736,0.264
3540853,Pracinha,SP,,80.0,,0,0.736,0.264
4216255,São João do Oeste,SC,96.02,92.42,-3.6,1,0.736,0.264
3146404,Paineiras,MG,78.95,82.34,3.39,0,0.736,0.264
1200401,Rio Branco,AC,,54.55,,1,0.736,0.264
3537404,Pereira Barreto,SP,,83.47,,0,0.737,0.263
3519006,Herculândia,SP,,81.08,,0,0.737,0.263
2108900,Poção de Pedras,MA,89.32,77.27,-12.05,1,0.737,0.263
2909109,Coribe,BA,47.33,30.71,-16.62,1,0.737,0.263
2203859,Floresta do Piauí,PI,100.0,54.55,-45.45,1,0.738,0.262
2109759,Santa Filomena do Maranhão,MA,36.45,40.91,4.46,0,0.738,0.262
1100403,Alto Paraíso,RO,61.53,60.45,-1.08,1,0.738,0.262
3301306,Casimiro de Abreu,RJ,54.93,58.33,3.4,1,0.738,0.262
5106240,Nova Ubiratã,MT,73.23,58.41,-14.82,1,0.738,0.262
2207553,Paquetá,PI,100.0,49.8,-50.2,1,0.738,0.262
2305506,Iguatu,CE,56.55,63.35,6.8,1,0.739,0.261
1100148,Nova Brasilândia D'Oeste,RO,74.81,75.61,0.8,1,0.739,0.261
4207684,Ipuaçu,SC,59.49,77.74,18.25,1,0.739,0.261
5212956,Matrinchã,GO,59.71,52.82,-6.89,1,0.74,0.26
2904605,Brumado,BA,53.28,42.15,-11.13,1,0.74,0.26
2201408,Barro Duro,PI,38.31,40.17,1.86,1,0.74,0.26
2900504,Érico Cardoso,BA,68.05,37.21,-30.84,1,0.741,0.259
3517307,Guaimbê,SP,,83.39,,1,0.741,0.259
4208807,Jaguaruna,SC,50.36,57.64,7.28,0,0.741,0.259
3538709,Piracicaba,SP,57.25,60.0,2.75,1,0.741,0.259
3154457,Riachinho,MG,69.58,72.81,3.23,0,0.741,0.259
3152600,Pouso Alto,MG,78.44,79.55,1.11,1,0.741,0.259
3115359,Catas Altas,MG,67.35,71.35,4.0,1,0.742,0.258
2800704,Brejo Grande,SE,27.27,34.6,7.33,0,0.742,0.258
2932606,Urandi,BA,59.24,40.54,-18.7,1,0.742,0.258
2202711,Cocal de Telha,PI,67.54,59.56,-7.98,1,0.743,0.257
3122405,Divisa Nova,MG,64.28,67.64,3.36,1,0.743,0.257
3557154,Zacarias,SP,,80.0,,0,0.744,0.256
1503457,Ipixuna do Pará,PA,39.7,42.95,3.25,1,0.744,0.256
2900702,Alagoinhas,BA,33.57,36.64,3.07,1,0.744,0.256
3500600,Águas de São Pedro,SP,,80.89,,0,0.744,0.256
2615706,Triunfo,PE,82.65,80.64,-2.01,1,0.744,0.256
5105507,Vila Bela da Santíssima Trindade,MT,49.57,47.61,-1.96,1,0.745,0.255
3125507,São Gonçalo do Rio Preto,MG,80.13,83.33,3.2,1,0.745,0.255
3513702,Descalvado,SP,,80.62,,1,0.745,0.255
3148806,Pedra do Anta,MG,85.38,85.51,0.13,1,0.745,0.255
3514924,Elisiário,SP,,85.34,,1,0.746,0.254
3535903,Paranapuã,SP,,82.89,,1,0.746,0.254
2207355,Pajeú do Piauí,PI,66.01,64.0,-2.01,1,0.746,0.254
3516507,Gabriel Monteiro,SP,,85.45,,0,0.746,0.254
3547106,Santa Mercedes,SP,,81.08,,1,0.746,0.254
3518909,Guzolândia,SP,,79.92,,1,0.746,0.254
2703106,Igaci,AL,29.74,24.34,-5.4,1,0.746,0.254
3540408,Populina,SP,,79.69,,1,0.746,0.254
3531001,Monções,SP,,80.77,,1,0.746,0.254
2210953,Tamboril do Piauí,PI,68.75,65.11,-3.64,1,0.746,0.254
3549201,São João das Duas Pontes,SP,,80.0,,0,0.746,0.254
3544400,Rubiácea,SP,,82.14,,1,0.746,0.254
3551207,Sarutaiá,SP,,79.97,,1,0.746,0.254
3532702,Nipoã,SP,,80.24,,1,0.746,0.254
3542305,Redenção da Serra,SP,,84.33,,1,0.746,0.254
3301603,Duas Barras,RJ,57.85,65.4,7.55,0,0.747,0.253
3139300,Manga,MG,37.08,41.78,4.7,1,0.748,0.252
1100320,São Miguel do Guaporé,RO,67.75,69.13,1.38,1,0.749,0.251
2210375,São Luis do Piauí,PI,58.51,61.11,2.6,1,0.749,0.251
4205159,Doutor Pedrinho,SC,52.09,79.1,27.01,0,0.75,0.25
5217302,Pirenópolis,GO,72.91,64.06,-8.85,1,0.75,0.25
5104906,Jangada,MT,59.21,54.87,-4.34,1,0.751,0.249
2313401,Tianguá,CE,84.36,86.1,1.74,1,0.752,0.248
2905701,Camaçari,BA,33.55,36.56,3.01,1,0.752,0.248
5207535,Faina,GO,73.62,70.81,-2.81,1,0.752,0.248
3304755,São Francisco de Itabapoana,RJ,43.51,47.47,3.96,1,0.752,0.248
3145851,Oratórios,MG,73.86,82.24,8.38,0,0.753,0.247
2501500,Bananeiras,PB,51.04,54.93,3.89,1,0.753,0.247
3171154,Vermelho Novo,MG,73.55,81.82,8.27,0,0.753,0.247
3515004,Embu das Artes,SP,38.07,48.71,10.64,1,0.754,0.246
4114401,Mangueirinha,PR,72.22,66.1,-6.12,1,0.754,0.246
4106456,Coronel Domingos Soares,PR,78.28,62.47,-15.81,1,0.754,0.246
4202602,Bom Retiro,SC,38.12,46.31,8.19,1,0.755,0.245
3154903,Rio Casca,MG,59.63,62.76,3.13,1,0.755,0.245
2307650,Maracanaú,CE,82.5,84.66,2.16,1,0.756,0.244
3502606,Aparecida d'Oeste,SP,,86.16,,0,0.756,0.244
3513850,Dirce Reis,SP,,84.62,,1,0.756,0.244
5209705,Hidrolândia,GO,68.97,65.56,-3.41,1,0.756,0.244
4120408,Presidente Castelo Branco,PR,76.24,62.98,-13.26,1,0.756,0.244
3539707,Platina,SP,,84.61,,0,0.756,0.244
2207793,Pau D'Arco do Piauí,PI,100.0,51.85,-48.15,1,0.756,0.244
3500204,Adolfo,SP,,85.8,,1,0.756,0.244
2211506,Vera Mendes,PI,94.44,48.57,-45.87,1,0.756,0.244
2902005,Aracatu,BA,41.95,28.92,-13.03,1,0.757,0.243
4110052,Iguatu,PR,74.1,43.48,-30.62,1,0.757,0.243
4111308,Itaúna do Sul,PR,77.38,40.32,-37.06,1,0.757,0.243
2110104,Santa Quitéria do Maranhão,MA,89.14,80.19,-8.95,1,0.757,0.243
2506004,Esperança,PB,61.5,64.21,2.71,1,0.757,0.243
4116000,Miraselva,PR,77.05,51.38,-25.67,1,0.757,0.243
2111953,Sucupira do Riachão,MA,75.39,80.65,5.26,0,0.757,0.243
4200051,Abdon Batista,SC,72.06,77.08,5.02,0,0.758,0.242
3153301,Presidente Kubitschek,MG,75.75,79.86,4.11,1,0.758,0.242
